V,D,traffic_pattern,Lremote_MAX_ECMP_ASP,Llocal_MAX_ECMP_ASP,Phi_ECMP_ASP[Gbps],Lremote_NEXU_MP_ASP,Phi_NEXU[Gbps],init_time[s],solving_time[s],peak_RAM[MB]
36,5,uniform,10.000000000000007,5.150421179302045,556.2454873646205,7.612171222279525,730.7317073170733,0.22943902015686035,0.04848814010620117,0.847563
36,5,shift_1,10.0,1.6666666666666667,180.0,10.0,180.0,0.19529390335083008,0.017855405807495117,1.705
36,5,shift_quater,9.999999999999998,1.1111111111111112,120.00000000000003,10.0,120.0,0.1947629451751709,0.017952680587768555,1.805869
36,5,shift_half,10.0,1.6666666666666667,180.0,10.0,180.0,0.19808435440063477,0.0182497501373291,1.903212
36,5,diagonal_1,10.0,3.3333333333333335,360.0,10.0,360.0,0.20203447341918945,0.01798224449157715,1.969424
36,5,diagonal_quater,10.0,1.9047619047619047,205.7142857142857,8.57142857142857,240.00000000000003,0.19595789909362793,0.018622636795043945,2.025017
