V,D,traffic_pattern,Lremote_MAX_ECMP_ASP,Llocal_MAX_ECMP_ASP,Phi_ECMP_ASP[Gbps],Lremote_NEXU_IT,Phi_NEXU[Gbps],method1_times[s],method1_peak_RAMs[MB],method1_results[Gbps],method2_time[s],method2_attempts,method2_peak_RAM[MB]
36,5,uniform,10.000000000000007,5.150421179302045,556.2454873646205,7.527075812274369,738.9928057553956,"[0.47214341163635254, 0.6513614654541016, 0.6470377445220947, 0.6399588584899902]","[0.344068, 0.270328, 0.27184, 0.75204]","[556.2454873646207, 713.3333333333333, 611.4285714285712, 675.7894736842104]",4.279680967330933,601,0.155734
36,5,shift_1,10.0,1.6666666666666667,180.0,2.96875,606.3157894736842,"[0.48113059997558594, 0.6755504608154297, 0.6670961380004883, 0.6808176040649414]","[0.33716, 0.301008, 0.301008, 0.843176]","[180.0, 180.0, 180.0, 180.0]",0.5576953887939453,600,0.061551
36,5,shift_quater,9.999999999999998,1.1111111111111112,120.00000000000003,3.333333333333335,359.99999999999983,"[0.45584893226623535, 0.6579756736755371, 0.6512823104858398, 0.6690342426300049]","[0.33716, 0.279664, 0.283736, 0.822308]","[120.0, 120.0, 90.00000000000001, 120.0]",0.587054967880249,600,0.030772
36,5,shift_half,10.0,1.6666666666666667,180.0,4.921875,365.7142857142857,"[0.44851255416870117, 0.6605136394500732, 0.6614968776702881, 0.675586462020874]","[0.33716, 0.272568, 0.282808, 0.80944]","[180.0, 180.0, 144.0, 180.0]",0.4546957015991211,606,0.054508
36,5,diagonal_1,10.0,3.3333333333333335,360.0,5.0,720.0,"[0.44722914695739746, 0.6682937145233154, 0.6679551601409912, 0.6889951229095459]","[0.337136, 0.285008, 0.285008, 0.814056]","[360.0, 360.0, 360.0, 360.0]",0.566312313079834,600,0.060492
36,5,diagonal_quater,10.0,1.9047619047619047,205.7142857142857,5.178571428571426,397.24137931034494,"[0.4604051113128662, 0.6647722721099854, 0.673835039138794, 0.6726365089416504]","[0.339144, 0.271496, 0.271168, 0.81024]","[205.7142857142857, 180.0, 144.0, 180.0]",0.944725751876831,600,0.066484
