V,D,EPR,perturbation_ratio,traffic,Phi_per_EP,min,max,std
18,5,3,0.0,uniform,5.860979462875196,5.860979462875196,5.860979462875196,0.0
18,5,3,0.01,uniform,5.857740595989451,5.852849096142558,5.8633563651828675,0.0030655684564020007
18,5,3,0.02,uniform,5.857941292573903,5.851642434868499,5.866002134205758,0.004053831276692931
18,5,3,0.03,uniform,5.854853167760512,5.8138039974827,5.873259613760981,0.01613926194056261
18,5,3,0.04,uniform,5.8536048009177035,5.841583269357632,5.86316033094434,0.007303182134594534
18,5,3,0.05,uniform,5.844578905257598,5.802665491309621,5.875882060692048,0.02204570401968892
18,5,3,0.060000000000000005,uniform,5.845836459941568,5.821180039305253,5.865576162139417,0.014085890072132255
18,5,3,0.06999999999999999,uniform,5.831672356500635,5.80358146536231,5.866781724859612,0.021339910097946124
18,5,3,0.08,uniform,5.846628443419699,5.798412934995811,5.899578401092684,0.030207709846916096
18,5,3,0.09,uniform,5.824855049850227,5.782709071538952,5.882766597213335,0.030819188195043718
18,5,3,0.09999999999999999,uniform,5.831879744964624,5.808546611873331,5.866649359275125,0.018419323514590052
18,5,3,0.11,uniform,5.835951893834449,5.7617212553364885,5.905862646207038,0.05473712769477294
18,5,3,0.12,uniform,5.854300297865443,5.810733257552613,5.898348677034472,0.029379092145473584
18,5,3,0.13,uniform,5.854671310678411,5.788979379776666,5.913995819040921,0.0369324319075874
18,5,3,0.14,uniform,5.815012105505696,5.741927813368337,5.864892876745679,0.04479211789548214
18,5,3,0.15000000000000002,uniform,5.836871673722201,5.78239825352788,5.861436771975713,0.024654877437046935
18,5,3,0.16,uniform,5.829272106926697,5.681757300805595,5.887284147455811,0.05900864264516675
18,5,3,0.17,uniform,5.816229465716988,5.689320369398387,5.887916267191972,0.05651418324131015
18,5,3,0.18000000000000002,uniform,5.850460538014284,5.782832155534589,5.943619587926895,0.042557906387839815
18,5,3,0.19,uniform,5.83493038062779,5.719296221774946,5.894604207298672,0.05003482207328001
18,5,3,0.2,uniform,5.797967638891368,5.722152044319432,5.885989416089136,0.055510740908453045
18,5,3,0.21000000000000002,uniform,5.8044870974376055,5.6595396506260025,5.943455672185989,0.07746154692581787
18,5,3,0.22,uniform,5.796859742620397,5.726212452288935,5.919364758328686,0.06387750128431996
18,5,3,0.23,uniform,5.792471641256146,5.706080848677281,5.8981105893035695,0.06403288430842326
18,5,3,0.24000000000000002,uniform,5.7765449576714545,5.663783932018673,5.914518977134823,0.07710145524357366
18,5,3,0.25,uniform,5.799343637712368,5.666477733742563,5.909926864172952,0.07985326465941803
18,5,3,0.26,uniform,5.739197415788565,5.609438110139382,5.869775606356349,0.0915819551235765
18,5,3,0.27,uniform,5.80462766834434,5.603515422900802,5.964180471800753,0.09960276119706925
18,5,3,0.28,uniform,5.741100390811912,5.578141586688383,5.845353809712968,0.08251793224315938
18,5,3,0.29000000000000004,uniform,5.748805517144445,5.5027749741694905,5.970751278808539,0.13298262624551793
18,5,3,0.3,uniform,5.7236550004986855,5.5354474946625984,5.881906919227334,0.11236632544591896
18,5,3,0.31,uniform,5.7767188356890005,5.59175988939661,5.898430313599702,0.09993721499826301
18,5,3,0.32,uniform,5.765173870226073,5.60934354629141,5.91176502075373,0.11695193605719245
18,5,3,0.33,uniform,5.695210375334467,5.475962045289833,5.87856536510007,0.11184637824510651
18,5,3,0.34,uniform,5.777744561086333,5.580771554771018,5.92465561403273,0.10895572580299809
18,5,3,0.35000000000000003,uniform,5.730576014620395,5.444527112602462,5.855377328725514,0.11175766872109032
18,5,3,0.36000000000000004,uniform,5.68532626622771,5.407949364190451,6.048942118845653,0.16276946666729347
18,5,3,0.37,uniform,5.75135850241248,5.570929055384058,5.950242337020946,0.12299943252944641
18,5,3,0.38,uniform,5.677510164924477,5.534662587586558,5.82605285915047,0.09532660638772097
18,5,3,0.39,uniform,5.7082066250015995,5.441698480777346,5.909488910553684,0.1455216653403071
18,5,3,0.4,uniform,5.74516169672897,5.576369643571971,5.8651423787900585,0.093286427786416
18,5,3,0.41000000000000003,uniform,5.709292516543111,5.536584877494675,5.908959741910575,0.1130121444627979
18,5,3,0.42000000000000004,uniform,5.776464209595443,5.677474932525695,6.017898202813207,0.10035845797395317
18,5,3,0.43,uniform,5.776106082001827,5.609055889304365,5.955729435890106,0.10885858459563666
18,5,3,0.44,uniform,5.679616457633271,5.348693473060562,5.85331159556498,0.15188685124936716
18,5,3,0.45,uniform,5.698483018088955,5.45349760722586,5.856221452757264,0.10999133964818468
18,5,3,0.46,uniform,5.681732316894313,5.431075122341142,5.898661625673252,0.12765492974314024
18,5,3,0.47000000000000003,uniform,5.636339565342011,5.383940522472944,5.806581063887525,0.12521211823247833
18,5,3,0.48000000000000004,uniform,5.669128518195217,5.395830114272146,6.016689232998743,0.1743201722234751
18,5,3,0.49,uniform,5.6829658522533375,5.300508663464268,5.871124933132741,0.1844867539790936
18,5,3,0.0,nearst-neighbour,7.647907647907648,7.647907647907648,7.647907647907648,0.0
18,5,3,0.01,nearst-neighbour,7.639690366868888,7.628847290829743,7.648608399520503,0.005914347830096096
18,5,3,0.02,nearst-neighbour,7.63803493851251,7.611807061384122,7.653919992867499,0.010206274336957012
18,5,3,0.03,nearst-neighbour,7.628523224223821,7.582223399976721,7.650988563870011,0.019518344636245095
18,5,3,0.04,nearst-neighbour,7.622203593916356,7.566015828016537,7.666228212518045,0.026145086888212214
18,5,3,0.05,nearst-neighbour,7.637635271216358,7.5617131441871095,7.681314919528366,0.03167453323594301
18,5,3,0.060000000000000005,nearst-neighbour,7.613939476451104,7.5630427666907,7.675500830038926,0.031931064613578405
18,5,3,0.06999999999999999,nearst-neighbour,7.62190482445058,7.554724781741692,7.671583835173515,0.037087519307680894
18,5,3,0.08,nearst-neighbour,7.618823512636384,7.534242633732323,7.67860225665024,0.04496450994377538
18,5,3,0.09,nearst-neighbour,7.572488744097873,7.518061197276545,7.633098449229361,0.028647851920962128
18,5,3,0.09999999999999999,nearst-neighbour,7.594128462859923,7.463251351278751,7.66331041502582,0.06703087464157105
18,5,3,0.11,nearst-neighbour,7.606436260333649,7.5255023077323875,7.680159934509885,0.042203200456154555
18,5,3,0.12,nearst-neighbour,7.602630870727181,7.454107642168636,7.674439077563766,0.07121437363873365
18,5,3,0.13,nearst-neighbour,7.6160438121959135,7.4752696438486685,7.699247301596131,0.06402023928446902
18,5,3,0.14,nearst-neighbour,7.635882147410136,7.559063160012053,7.710649642779,0.04849608496885258
18,5,3,0.15000000000000002,nearst-neighbour,7.569627596776681,7.456284683602769,7.724182302146101,0.08100298323193557
18,5,3,0.16,nearst-neighbour,7.590255735037654,7.4486756560629015,7.691788713483761,0.0760251589990109
18,5,3,0.17,nearst-neighbour,7.546402565669759,7.399769098779516,7.6937409200627975,0.09384109548410331
18,5,3,0.18000000000000002,nearst-neighbour,7.544919668876115,7.379409855390763,7.656707261725628,0.07852703396549823
18,5,3,0.19,nearst-neighbour,7.51349386863914,7.308307171216293,7.778344865244367,0.15457668561803298
18,5,3,0.2,nearst-neighbour,7.522746304031733,7.270981191540152,7.60272781068742,0.0937438515187937
