V,D,traffic_pattern,Lremote_MAX_ECMP_ASP,Llocal_MAX_ECMP_ASP,Phi_ECMP_ASP[Gbps],Lremote_NEXU_IT,Phi_NEXU[Gbps],method1_times[s],method1_peak_RAMs[MB],method1_results[Gbps],method2_time[s],method2_attempts,method2_peak_RAM[MB]
25,6,diagonal_1,10.0,3.3333333333333335,240.0,5.167410714285714,464.44924406047517,[0.14701437950134277],[0.60088],[240.0],0.5153412818908691,309,0.045568
25,6,diagonal_quater,10.0,3.3333333333333335,190.00000000000003,4.0625,467.69230769230774,[0.14748573303222656],[0.60088],[190.00000000000003],0.6157145500183105,308,0.04504
36,7,uniform,10.000000000000004,5.712021303575957,822.5310677149375,7.646586009729553,1075.684059092967,[0.349484920501709],[1.2706],[822.5310677149381],1.9347474575042725,343,0.096024
36,7,shift_1,10.0,1.25,180.0,2.5,720.0,[0.4071812629699707],[1.2706],[180.0],0.9240505695343018,306,0.063024
36,7,shift_quater,9.999999999999998,1.4999999999999998,216.0,3.0801136363636363,701.2728278915328,[0.3525686264038086],[1.276832],[216.0],0.756704568862915,310,0.060784
36,7,shift_half,10.0,2.25,324.0,4.359375,743.2258064516129,[0.348217248916626],[1.2706],[324.0],0.7209274768829346,307,0.065144
36,7,diagonal_1,10.0,2.362204724409449,330.70866141732284,4.429133858267717,746.6666666666667,[0.3477916717529297],[1.2706],[330.70866141732296],0.8689608573913574,321,0.073392
36,7,diagonal_quater,10.0,2.8000000000000003,302.40000000000003,4.242424242424241,712.8000000000003,[0.3514111042022705],[1.2706],[302.4],0.7385342121124268,311,0.070232
49,8,uniform,9.999999999999996,6.6349506792387505,1300.4503331307951,7.525619126853169,1728.0310247039793,[0.7727572917938232],[2.588096],[1300.4503331307944],2.7127127647399902,414,0.138192
49,8,shift_1,10.000000000000002,1.2000000000000002,235.20000000000002,2.1000000000000005,1120.0,[0.7215545177459717],[2.590896],[235.20000000000002],1.099496841430664,325,0.103208
49,8,shift_quater,10.0,1.9672131147540983,385.5737704918033,3.319672131147541,1161.4814814814815,[0.7272782325744629],[2.590896],[385.5737704918033],1.091888666152954,325,0.110128
49,8,shift_half,9.999999999999998,2.3809523809523805,466.6666666666667,3.752543752543752,1243.6008676789588,[0.7254750728607178],[2.597688],[466.6666666666667],1.026472806930542,322,0.10576
49,8,diagonal_1,10.0,2.0,384.0,3.375,1137.7777777777778,[0.7214972972869873],[2.590896],[384.0],1.163383960723877,350,0.110096
49,8,diagonal_quater,10.0,3.0656934306569337,450.65693430656927,3.9121455642897245,1151.9431649481298,[0.7216053009033203],[2.590896],[450.6569343065694],1.0308339595794678,310,0.106568
64,9,uniform,10.000000000000007,6.095479990222192,1950.5535968711001,8.0453191720359,2424.4576941718847,[1.494016408920288],[4.85292],[1950.5535968710985],3.8023576736450195,635,0.244912
64,9,shift_1,10.0,1.0,320.0,1.901041666666667,1683.2876712328764,[1.4838309288024902],[4.853248],[320.0],1.7256078720092773,397,0.13232
64,9,shift_quater,9.999999999999998,1.268292682926829,405.8536585365855,2.3780487804878048,1706.666666666667,[1.4840619564056396],[4.856896],[405.8536585365854],1.5122692584991455,347,0.128536
64,9,shift_half,9.999999999999998,0.923076923076923,295.3846153846155,1.7307692307692308,1706.6666666666667,[1.578204870223999],[4.85736],[295.3846153846155],1.8300871849060059,364,0.12876
64,9,diagonal_1,10.0,1.9310344827586206,608.2758620689654,3.6206896551724137,1679.9999999999998,[1.4813673496246338],[4.849336],[608.2758620689654],1.7329785823822021,368,0.14404
64,9,diagonal_quater,9.999999999999998,1.857142857142857,445.71428571428567,2.6116071428571423,1706.6666666666665,[1.4828603267669678],[4.85292],[445.7142857142856],1.7056736946105957,361,0.138152
81,10,uniform,10.0,6.5265677198247305,2643.259926529016,7.732120840561188,3418.5445119571764,[2.5452792644500732],[8.574792],[2643.259926529016],5.573549032211304,600,0.25772
81,10,shift_1,10.0,1.0,405.0,1.71875,2356.3636363636365,[2.696483612060547],[8.58],[405.0],2.295701503753662,403,0.235384
81,10,shift_quater,10.000000000000004,1.0896898575020957,441.3243922883487,1.8091645711092483,2439.38223938224,[2.53374981880188],[8.579472],[441.3243922883488],3.0993127822875977,536,0.25556
81,10,shift_half,10.0,1.25,506.25,2.08984375,2422.429906542056,[2.5340938568115234],[8.579472],[506.25],2.8331823348999023,482,0.237976
81,10,diagonal_1,10.0,1.894736842105263,757.8947368421051,3.03453947368421,2497.5609756097556,[2.682220458984375],[8.579936],[757.8947368421051],2.6768531799316406,446,0.22468
81,10,diagonal_quater,10.000000000000004,1.7894012388162426,543.9779766001377,2.2047979549700125,2467.246376811596,[2.547577381134033],[8.579616],[543.9779766001378],2.537562131881714,434,0.227216
100,11,uniform,10.00000000000001,6.021784562127709,3613.070737276622,7.76535325453329,4652.80923976945,[4.700739860534668],[13.492992],[3613.070737276625],8.205135583877563,867,0.389672
100,11,shift_1,10.000000000000002,0.8333333333333334,499.9999999999999,1.6666666666666667,3000.0,[4.442514896392822],[13.492464],[499.9999999999999],4.158423185348511,559,0.280736
100,11,shift_quater,10.000000000000002,0.8333333333333334,499.9999999999999,1.666666666666667,2999.9999999999995,[4.494615077972412],[13.483464],[499.9999999999999],3.699866533279419,487,0.267208
100,11,shift_half,10.0,1.25,750.0,2.5,3000.0,[4.6775500774383545],[13.49312],[750.0],3.7080962657928467,492,0.284976
100,11,diagonal_1,10.000000000000002,1.6666666666666667,989.9999999999998,3.1587009803921573,3134.199806013579,[4.680342197418213],[13.493056],[989.9999999999998],3.817108631134033,499,0.243672
100,11,diagonal_quater,9.999999999999998,1.527777777777778,687.5,2.2916666666666665,3000.0,[4.68383526802063],[13.492992],[687.4999999999999],3.856462240219116,507,0.247984
