V,D,traffic_pattern,Lremote_MAX_ECMP_ASP,Llocal_MAX_ECMP_ASP,Phi_ECMP_ASP[Gbps],Lremote_NEXU_IT,Phi_NEXU[Gbps],method1_times[s],method1_peak_RAMs[MB],method1_results[Gbps],method2_time[s],method2_attempts,method2_peak_RAM[MB]
25,6,diagonal_1,10.0,3.3333333333333335,240.0,4.6875,512.0,"[0.12844014167785645, 0.06588268280029297, 0.0769798755645752, 0.08840036392211914]","[0.227504, 0.142552, 0.157584, 0.42112]","[240.0, 240.0, 160.0, 240.0]",0.5576884746551514,306,0.046632
25,6,diagonal_quater,10.0,3.3333333333333335,190.00000000000003,3.75,506.66666666666674,"[0.1284327507019043, 0.06650042533874512, 0.07628798484802246, 0.08510541915893555]","[0.227504, 0.142976, 0.156632, 0.41488]","[190.00000000000003, 190.00000000000003, 126.66666666666669, 190.00000000000003]",0.485337495803833,314,0.04512
36,7,uniform,10.000000000000004,5.712021303575957,822.5310677149375,8.338352777073288,986.4431137724558,"[0.3038301467895508, 0.14351844787597656, 0.14338994026184082, 0.16437172889709473]","[0.486504, 0.275664, 0.277392, 0.757904]","[822.5310677149381, 715.0000000000005, 495.00000000000045, 536.2500000000005]",1.2029216289520264,547,0.199832
36,7,shift_1,10.0,1.25,180.0,2.369791666666667,759.5604395604395,"[0.30578064918518066, 0.1530168056488037, 0.18724370002746582, 0.20594453811645508]","[0.48824, 0.289928, 0.332152, 0.871848]","[180.0, 180.0, 180.0, 180.0]",0.6618022918701172,316,0.062872
36,7,shift_quater,9.999999999999998,1.4999999999999998,216.0,2.8124999999999996,768.0,"[0.30246877670288086, 0.14884161949157715, 0.18932390213012695, 0.18484807014465332]","[0.486504, 0.281368, 0.334928, 0.8306]","[216.0, 360.0, 144.0, 180.0]",0.6671319007873535,315,0.06004
36,7,shift_half,10.0,2.25,324.0,4.5,720.0,"[0.3028688430786133, 0.17069649696350098, 0.1936969757080078, 0.21431517601013184]","[0.486504, 0.311152, 0.339824, 0.886024]","[324.0, 360.0, 180.0, 360.0]",0.7891247272491455,307,0.05996
36,7,diagonal_1,10.0,2.362204724409449,330.70866141732284,4.133858267716536,799.9999999999999,"[0.3023965358734131, 0.14377713203430176, 0.1637864112854004, 0.20978617668151855]","[0.486504, 0.277152, 0.304144, 0.82468]","[330.70866141732296, 350.0, 227.02702702702703, 350.0]",0.7843716144561768,324,0.065976
36,7,diagonal_quater,10.0,2.8000000000000003,302.40000000000003,3.85,785.4545454545456,"[0.30451035499572754, 0.14362883567810059, 0.1778736114501953, 0.1766209602355957]","[0.486504, 0.276432, 0.3208, 0.817736]","[302.4, 270.0, 249.23076923076925, 270.0]",0.7400872707366943,317,0.064856
49,8,uniform,9.999999999999996,6.6349506792387505,1300.4503331307951,9.824830813488148,1323.6363636363635,"[0.6284008026123047, 0.2750670909881592, 0.2769026756286621, 0.31664085388183594]","[0.99208, 0.54408, 0.546216, 1.487632]","[1300.4503331307944, 1137.4999999999998, 723.863636363636, 746.4843749999997]",1.4575464725494385,485,0.281328
49,8,shift_1,10.000000000000002,1.2000000000000002,235.20000000000002,2.1000000000000005,1120.0,"[0.6316423416137695, 0.29694056510925293, 0.4277763366699219, 0.38265299797058105]","[0.99452, 0.570152, 0.722672, 1.685]","[235.20000000000002, 245.0, 245.0, 245.0]",1.0913596153259277,346,0.09328
49,8,shift_quater,10.0,1.9672131147540983,385.5737704918033,3.319672131147541,1161.4814814814815,"[0.6249222755432129, 0.27872562408447266, 0.32102441787719727, 0.3559584617614746]","[0.99208, 0.54504, 0.601736, 1.642016]","[385.5737704918033, 392.0, 230.58823529411765, 392.0]",1.0881915092468262,328,0.089936
49,8,shift_half,9.999999999999998,2.3809523809523805,466.6666666666667,3.5714285714285707,1306.6666666666667,"[0.6315982341766357, 0.27808046340942383, 0.3473803997039795, 0.3722648620605469]","[0.994192, 0.548064, 0.635568, 1.663704]","[466.6666666666667, 490.00000000000006, 345.88235294117646, 490.00000000000006]",1.111576795578003,322,0.090128
49,8,diagonal_1,10.0,2.0,384.0,3.0,1280.0,"[0.6278307437896729, 0.2784538269042969, 0.3550140857696533, 0.3837449550628662]","[0.99208, 0.54696, 0.643472, 1.638504]","[384.0, 480.0, 384.0, 480.0]",1.2202348709106445,342,0.091264
49,8,diagonal_quater,10.0,3.0656934306569337,450.65693430656927,3.8081660583941592,1183.3962264150946,"[0.6291592121124268, 0.2762570381164551, 0.30083179473876953, 0.35617804527282715]","[0.99208, 0.5448, 0.578104, 1.63788]","[450.6569343065694, 420.00000000000006, 326.6666666666667, 392.00000000000006]",0.9680144786834717,338,0.090992
64,9,uniform,10.000000000000007,6.095479990222192,1950.5535968711001,12.20379822689715,1598.3168195718645,"[1.2935280799865723, 0.4962151050567627, 0.4999828338623047, 0.5693874359130859]","[1.856856, 0.882136, 0.885768, 2.445488]","[1950.5535968710985, 1317.1612903225796, 917.5730337078643, 1134.2222222222213]",2.0051257610321045,485,0.15064
64,9,shift_1,10.0,1.0,320.0,2.03125,1575.3846153846155,"[1.2892041206359863, 0.524470329284668, 0.8278980255126953, 0.724541187286377]","[1.856832, 0.919904, 1.26356, 2.93108]","[320.0, 320.0, 320.0, 320.0]",1.1851780414581299,306,0.139992
