V,D,traffic_pattern,Lremote_MAX_ECMP_ASP,Llocal_MAX_ECMP_ASP,Phi_ECMP_ASP[Gbps],Lremote_NEXU_IT,Phi_NEXU[Gbps],method1_times[s],method1_peak_RAMs[MB],method1_results[Gbps],method2_time[s],method2_attempts,method2_peak_RAM[MB]
16,5,uniform,10.0,6.68393519223932,320.82888922748737,7.599420996495502,422.1754385964913,"[0.04921770095825195, 0.032625675201416016]","[0.087428, 0.145824]","[320.8288892274875, 278.5185185185185]",0.8607535362243652,313,0.06502
16,5,shift_1,9.999999999999998,2.2222222222222223,106.66666666666667,3.7500000000000004,284.44444444444434,"[0.046918392181396484, 0.03407025337219238]","[0.08304, 0.145528]","[106.66666666666666, 106.66666666666666]",0.3481323719024658,306,0.041592
16,5,shift_quater,9.999999999999998,1.5555555555555554,74.66666666666667,2.6249999999999996,284.44444444444446,"[0.04706573486328125, 0.03452444076538086]","[0.08304, 0.146456]","[74.66666666666667, 80.0]",0.3800184726715088,307,0.041632
16,5,shift_half,10.000000000000002,2.857142857142857,137.14285714285714,4.955357142857143,276.7567567567568,"[0.04075956344604492, 0.028485536575317383]","[0.08304, 0.143112]","[137.14285714285714, 160.0]",0.34865474700927734,306,0.040824
16,5,diagonal_1,9.999999999999998,3.8095238095238093,171.42857142857144,5.803571428571427,295.3846153846155,"[0.04097771644592285, 0.02962636947631836]","[0.07856, 0.140904]","[171.42857142857142, 150.00000000000003]",0.431485652923584,312,0.021072
16,5,diagonal_quater,10.0,2.5225225225225225,90.8108108108108,3.369932432432432,269.47368421052636,"[0.040674448013305664, 0.028172016143798828]","[0.083552, 0.148216]","[90.8108108108108, 120.0]",0.35523033142089844,307,0.04744
25,6,uniform,10.000000000000004,6.158418784366176,461.881408827463,6.7292688363798465,686.3768115942031,"[0.12703394889831543, 0.07549118995666504]","[0.223024, 0.37764]","[461.881408827463, 474.35897435897425]",1.5203025341033936,383,0.111624
25,6,shift_1,10.0,2.0,150.0,3.0,500.0,"[0.12706947326660156, 0.07934117317199707]","[0.227504, 0.3858]","[150.0, 250.0]",0.49715614318847656,306,0.069608
25,6,shift_quater,10.000000000000002,1.9607843137254903,147.05882352941177,3.125,470.5882352941178,"[0.1277172565460205, 0.07898235321044922]","[0.227504, 0.385528]","[147.0588235294118, 250.00000000000006]",0.45949554443359375,306,0.06204
25,6,shift_half,10.000000000000002,2.4137931034482762,181.03448275862067,3.922413793103449,461.5384615384615,"[0.13707566261291504, 0.07622909545898438]","[0.227504, 0.377784]","[181.03448275862067, 187.49999999999997]",0.4684779644012451,306,0.083704
25,6,diagonal_1,10.0,3.3333333333333335,240.0,4.84375,495.48387096774195,"[0.1277925968170166, 0.07720828056335449]","[0.227504, 0.378216]","[240.0, 240.0]",0.4639906883239746,306,0.080088
25,6,diagonal_quater,10.0,3.3333333333333335,190.00000000000003,3.75,506.66666666666674,"[0.12794065475463867, 0.07655167579650879]","[0.227504, 0.378728]","[190.00000000000003, 190.00000000000003]",0.689399242401123,325,0.077744
36,7,uniform,10.000000000000004,5.712021303575957,822.5310677149375,7.409650012680698,1110.0808625336929,"[0.35132884979248047, 0.19316649436950684]","[0.486504, 0.75568]","[822.5310677149381, 715.0000000000005]",1.1096265316009521,454,0.185752
36,7,shift_1,10.0,1.25,180.0,2.421875,743.2258064516129,"[0.3024473190307617, 0.17443180084228516]","[0.486504, 0.814856]","[180.0, 180.0]",0.6806502342224121,322,0.05696
36,7,shift_quater,9.999999999999998,1.4999999999999998,216.0,2.8124999999999996,768.0,"[0.3028116226196289, 0.16839313507080078]","[0.487912, 0.76552]","[216.0, 360.0]",0.6883163452148438,332,0.137056
36,7,shift_half,10.0,2.25,324.0,4.5,720.0,"[0.30038881301879883, 0.19292283058166504]","[0.486504, 0.852952]","[324.0, 360.0]",0.6310570240020752,310,0.063056
36,7,diagonal_1,10.0,2.362204724409449,330.70866141732284,4.133858267716536,799.9999999999999,"[0.30654287338256836, 0.16481471061706543]","[0.486504, 0.757248]","[330.70866141732296, 350.0]",0.8390374183654785,323,0.13684
36,7,diagonal_quater,10.0,2.8000000000000003,302.40000000000003,3.85,785.4545454545456,"[0.3027780055999756, 0.16453886032104492]","[0.486504, 0.756704]","[302.4, 270.0]",0.7079153060913086,322,0.139448
49,8,uniform,9.999999999999996,6.6349506792387505,1300.4503331307951,9.552627708698866,1361.3535173642028,"[0.6292762756347656, 0.3157467842102051]","[0.99452, 1.48864]","[1300.4503331307944, 1137.4999999999998]",1.1261224746704102,383,0.258104
49,8,shift_1,10.000000000000002,1.2000000000000002,235.20000000000002,1.9500000000000006,1206.153846153846,"[0.6379282474517822, 0.33719658851623535]","[0.99208, 1.528464]","[235.20000000000002, 245.0]",1.0986785888671875,362,0.243736
49,8,shift_quater,10.0,1.9672131147540983,385.5737704918033,3.31967213114754,1161.481481481482,"[0.6857898235321045, 0.31819796562194824]","[0.995024, 1.488472]","[385.5737704918033, 392.0]",1.1963834762573242,327,0.080448
49,8,shift_half,9.999999999999998,2.3809523809523805,466.6666666666667,3.571428571428571,1306.6666666666665,"[0.6273112297058105, 0.32518434524536133]","[0.99208, 1.490464]","[466.6666666666667, 490.00000000000006]",1.0705091953277588,287,0.073008
49,8,diagonal_1,10.0,2.0,384.0,3.125,1228.8,"[0.6242506504058838, 0.34160614013671875]","[0.99208, 1.490472]","[384.0, 480.0]",1.0646874904632568,308,0.089424
