V,D,included_M_R,M_R_weight,Phi_ECMP_ASP,Phi_MP,time_MP[s],peak_RAM_MP[MB],Phi_IT,time_IT[s],peak_RAM_IT[MB],Phi_MD_MP,MD_MP_to_MP,Phi_MD_IT,MD_IT_to_IT,MD_IT_to_MP
32,6,shift_55,0.010526315789473684,192.0,730.3067484662577,45.51556634902954,12.52595043182373,480.0,0.00825810432434082,6.103515625e-05,695.4389861962659,0.9522560042842014,542.1524527643396,1.1294842765923743,0.742362649534504
32,6,shift_56,0.010526315789473684,240.0,759.2452830188681,45.33409762382507,12.521197319030762,480.0,0.07949471473693848,6.103515625e-05,711.5953250202356,0.9372403634709859,544.7795419845345,1.134957379134447,0.7175277267688946
32,6,shift_57,0.010526315789473684,160.0,728.5202019048492,44.89246654510498,12.516444206237793,320.0,0.017422199249267578,6.103515625e-05,728.5202019048425,0.9999999999999908,540.7296452653568,1.68978014145424,0.7422301315070198
32,6,shift_58,0.010526315789473684,240.0,715.9322033898303,44.460411071777344,12.511691093444824,480.0,0.014915943145751953,6.103515625e-05,696.4126058233123,0.9727354105960094,536.543434503229,1.1177988218817272,0.74943330103434
32,6,shift_59,0.010526315789473684,274.2857142857142,675.84,46.046894550323486,12.506937980651855,614.3999156250115,0.012087106704711914,6.103515625e-05,667.0156593626974,0.9869431512824003,528.2792182804654,0.859829574916302,0.7816631425788136
32,6,shift_60,0.010526315789473684,320.0,640.0,44.60175704956055,12.50519847869873,553.5135135135135,0.010027647018432617,6.103515625e-05,640.0000000000243,1.000000000000038,499.9042336817352,0.9031472971789161,0.7811003651277113
32,6,shift_61,0.010526315789473684,274.2857142857142,658.2857142857138,44.82649779319763,12.505244255065918,479.99998855590843,0.016312122344970703,6.103515625e-05,658.2857142857199,1.0000000000000093,524.9628780582871,1.0936726886966197,0.7974696498281276
32,6,shift_62,0.010526315789473684,240.0,677.6470588235297,44.668221950531006,12.505244255065918,480.0,0.09373950958251953,6.103515625e-05,677.6470588235143,0.9999999999999771,532.6236150572729,1.1096325313693185,0.7859897097199336
32,6,shift_63,0.010526315789473684,213.33333333333334,698.1818181818179,46.292524099349976,12.550944328308105,639.9999237060637,0.004892110824584961,6.103515625e-05,698.1818181817796,0.9999999999999452,522.4710457114627,0.8163611062419764,0.7483309248471474
32,6,shift_64,0.010526315789473684,240.0,720.0,46.48039674758911,12.553881645202637,480.0,0.08023738861083984,6.103515625e-05,696.409783110297,0.9672358098754125,538.2578661624411,1.1213705545050856,0.7475803696700571
32,6,shift_65,0.010526315789473684,274.2857142857142,728.2758620689651,46.69629979133606,12.556872367858887,479.99998855590843,0.04893922805786133,6.103515625e-05,694.6467203682902,0.9538236217178232,541.962140478464,1.1290878195830174,0.7441714997100125
32,6,shift_66,0.010526315789473684,320.0,692.892561983471,45.25366401672363,12.505244255065918,320.0,0.009637832641601562,6.103515625e-05,692.8925619835201,1.0000000000000708,528.7029171880123,1.6521966162125383,0.7630373685561724
32,6,shift_67,0.010526315789473684,320.0,724.5283018867921,46.470003843307495,12.540209770202637,579.6226248220012,0.005659818649291992,6.103515625e-05,698.6344258465966,0.9642610565070219,542.8998803189273,0.9366437006934448,0.7493149389818532
32,6,shift_68,0.010526315789473684,319.99999999999994,738.4615384615386,45.809019327163696,12.536097526550293,614.4000375000023,0.009598731994628906,6.103515625e-05,704.4722482841636,0.953972836218138,536.2703749832788,0.8728358435090049,0.7261994661231899
32,6,shift_69,0.010526315789473684,213.33333333333334,710.4084550688549,45.69793224334717,12.53193187713623,639.9999237060637,0.03222990036010742,6.103515625e-05,710.4084550688584,1.0000000000000049,526.2235571322925,0.8222244060359828,0.7407338037401164
32,6,shift_70,0.010526315789473684,240.0,698.181818181818,46.24080991744995,12.527178764343262,480.0,0.06469988822937012,6.103515625e-05,685.2785569005465,0.9815187663940121,540.5066915179203,1.1260556073290007,0.7741632300386881
32,6,shift_71,0.010526315789473684,274.2857142857142,667.8260869565211,45.05112957954407,12.522425651550293,383.999978027345,0.0035483837127685547,6.103515625e-05,661.8658004126402,0.99107509176372,543.1597532232901,1.4144786049560951,0.813325151310917
32,6,shift_72,0.010526315789473684,320.0,640.0000000000001,45.60739278793335,12.517619132995605,320.0,0.012996912002563477,6.103515625e-05,640.0000000000335,1.0000000000000522,527.0047506619082,1.6468898458184633,0.8234449229092314
32,6,shift_73,0.010526315789473684,274.2857142857142,656.4102564102546,45.358707666397095,12.512866020202637,585.1428571428571,0.008343696594238281,6.103515625e-05,656.4102564102657,1.0000000000000169,549.6982151311083,0.9394256606244528,0.8374308746138001
32,6,shift_74,0.010526315789473684,240.0,673.6842105263171,45.01184296607971,12.508112907409668,480.0,0.03551912307739258,6.103515625e-05,673.6842105262854,0.9999999999999529,554.016892724135,1.154201859841948,0.8223688251373863
32,6,shift_75,0.010526315789473684,160.0,691.8918918918919,44.45047473907471,12.50519847869873,602.3529411764706,0.008666038513183594,6.103515625e-05,691.8918918919219,1.0000000000000433,543.6748945705718,0.9025852741894259,0.7857801210590296
32,6,shift_76,0.010526315789473684,240.0,711.1111111111113,45.813565492630005,12.505244255065918,480.0,0.04942154884338379,6.103515625e-05,692.3717059639205,0.9736477115117629,550.1263456641178,1.146096553466912,0.7736151735901655
32,6,shift_77,0.010526315789473684,320.0,724.5283018867924,45.54533672332764,12.505244255065918,529.6551863480979,0.010195255279541016,6.103515625e-05,692.8521859819672,0.9562803608605277,547.0846765436511,1.0329072397378514,0.7550908296045185
32,6,shift_78,0.010526315789473684,320.0,693.3333333333333,45.222567081451416,12.505244255065918,585.1428571428571,0.006074428558349609,6.103515625e-05,693.3333333333338,1.0000000000000009,528.2561945010677,0.9027815823992857,0.7619079728380785
32,6,shift_79,0.010526315789473684,320.0,718.5964912280695,45.968470096588135,12.53962230682373,602.3529411764706,0.006202220916748047,6.103515625e-05,694.7577872863817,0.9668260223467724,542.8578523966273,0.9012288565178384,0.7554418356105417
32,6,shift_80,0.010526315789473684,240.0,720.0,46.741965532302856,12.535510063171387,480.0,0.04859113693237305,6.103515625e-05,696.1881063731386,0.966927925518248,535.7117745762902,1.1160661970339378,0.7440441313559586
32,6,shift_81,0.010526315789473684,160.0,697.6243268926198,46.22204375267029,12.531344413757324,585.1428571428571,0.005826711654663086,6.103515625e-05,697.6243268926839,1.000000000000092,520.5268276746251,0.8895722152642519,0.7461420245953464
32,6,shift_82,0.010526315789473684,240.0,677.6470588235292,45.768545389175415,12.526591300964355,480.0,0.09641075134277344,6.103515625e-05,677.2968401629842,0.999483184268293,544.7811930328306,1.134960818818397,0.803930579996365
32,6,shift_83,0.010526315789473684,274.2857142857142,658.2857142857139,45.930351972579956,12.521784782409668,383.999978027345,0.00524449348449707,6.103515625e-05,658.1204243239226,0.9997489084781817,545.887222069477,1.4215813888161315,0.8292557626923485
32,6,shift_84,0.010526315789473684,320.0,640.0000000000002,45.080389738082886,12.5170316696167,320.0,0.0890202522277832,6.103515625e-05,640.0000000000086,1.000000000000013,536.2710177886609,1.6758469305895651,0.8379234652947823
32,6,shift_85,0.010526315789473684,274.2857142857142,698.1818181818182,44.7850661277771,12.51227855682373,590.7692394369453,0.007219791412353516,6.103515625e-05,668.9383033419059,0.9581147573907506,558.6938979120512,0.9457058029028986,0.8002126141969482
32,6,shift_86,0.010526315789473684,240.0,767.9999999999999,44.869251012802124,12.507525444030762,512.0,0.021178007125854492,6.103515625e-05,700.6174932583931,0.9122623610135329,564.8600751723003,1.103242334320899,0.7354948895472662
32,6,shift_87,0.010526315789473684,160.0,735.4463315757397,44.71256732940674,12.50519847869873,640.0,0.052221059799194336,6.103515625e-05,735.4463315757349,0.9999999999999936,546.9616989923704,0.8546276546755788,0.7437139537027411
32,6,shift_88,0.010526315789473684,240.0,777.8025654827983,45.265782594680786,12.505244255065918,480.0,0.035048484802246094,6.103515625e-05,719.7809158171693,0.9254031135399846,553.8054862908747,1.1537614297726555,0.712012933445541
32,6,shift_89,0.010526315789473684,320.0,752.5423728813556,45.262675046920776,12.505244255065918,602.3529411764706,0.0067980289459228516,6.103515625e-05,704.7689454394265,0.9365172923632022,539.5720962453396,0.895773987907302,0.716998956722411
32,6,shift_90,0.010526315789473684,320.0,690.3703703703701,45.201940298080444,12.505244255065918,568.8888888888889,0.005747318267822266,6.103515625e-05,690.3703703703687,0.999999999999998,515.2738080530728,0.905754740718292,0.7463730052270907
32,6,shift_91,0.010526315789473684,320.0,830.1176470588235,46.441943407058716,12.539034843444824,480.0000114440921,0.08608365058898926,6.103515625e-05,709.7061344650203,0.8549464488311611,551.072445697793,1.148067567831671,0.6638486094715477
32,6,shift_92,0.010526315789473684,320.0,845.7992565055762,46.556469440460205,12.534869194030762,590.7693521172587,0.009134531021118164,6.103515625e-05,730.1562129918264,0.8632736519637891,592.2165839158454,1.0024497408225392,0.7001857466304606
32,6,shift_93,0.010526315789473684,320.0,751.8197903574172,45.577622175216675,12.530756950378418,640.0,0.09157800674438477,6.103515625e-05,751.8197903574154,0.9999999999999976,639.9998779297108,0.9999998092651732,0.8512676656535645
32,6,shift_94,0.010526315789473684,480.0,960.0,45.480963945388794,12.52595043182373,960.0,0.09181475639343262,6.103515625e-05,960.0,1.0,959.9998168945662,0.9999998092651731,0.9999998092651731
32,6,shift_95,0.010526315789473684,960.0,960.0,44.96004891395569,12.521197319030762,960.0,0.0912013053894043,6.103515625e-05,960.0,1.0,960.0,1.0,1.0
