V,D,EPR,perturbation_ratio,traffic,Phi_per_EP,min,max,std
18,5,3,0.0,uniform,8.412698412698415,8.412698412698415,8.412698412698415,0.0
18,5,3,0.01,uniform,8.389783614262559,8.382885689196737,8.395067557322912,0.004138074774975762
18,5,3,0.02,uniform,8.369138568140764,8.361343720105108,8.380439787357851,0.0054726889493477895
18,5,3,0.03,uniform,8.345937556583873,8.326443591519773,8.362988089109203,0.011034336897084673
18,5,3,0.04,uniform,8.327301380788501,8.306950893055763,8.357667823196472,0.013499714725097606
18,5,3,0.05,uniform,8.310585644149198,8.268534342858162,8.343809466797309,0.020146632144880494
18,5,3,0.060000000000000005,uniform,8.286191161385263,8.251736323319891,8.318813214880258,0.021267979118948437
18,5,3,0.06999999999999999,uniform,8.263561102736102,8.215551542407923,8.291711891575684,0.019325890118364396
18,5,3,0.08,uniform,8.239436979091236,8.171228736553735,8.269534970565735,0.03224214616825252
18,5,3,0.09,uniform,8.206268726224533,8.158072583088696,8.266432224460923,0.032782150575488916
18,5,3,0.09999999999999999,uniform,8.192769002592637,8.128720460636863,8.260290916370323,0.035278079635039844
18,5,3,0.11,uniform,8.17210691534673,8.12059015015984,8.240329112009798,0.039256975397788885
18,5,3,0.12,uniform,8.159909243974628,8.10326363261842,8.21532216868319,0.03768082813658332
18,5,3,0.13,uniform,8.147014954160385,8.04449816048244,8.220790925059159,0.052413592982905856
18,5,3,0.14,uniform,8.137692300732366,8.015940282084147,8.217163740690014,0.05464156229867184
18,5,3,0.15000000000000002,uniform,8.111110174280494,8.03583728833064,8.18201422877296,0.0462474412112026
18,5,3,0.16,uniform,8.074355636160345,7.994010722720038,8.177383858020923,0.05564793352460869
18,5,3,0.17,uniform,8.084325850729787,8.013810562721336,8.150523695636682,0.04475246707399962
18,5,3,0.18000000000000002,uniform,8.07087328634837,7.990033740453748,8.159865448515509,0.04746678875252286
18,5,3,0.19,uniform,8.003049186187203,7.87595158840446,8.133378602643836,0.0625475489606763
18,5,3,0.2,uniform,8.01308897503867,7.848627203132836,8.126592191058428,0.08034355457568708
18,5,3,0.21000000000000002,uniform,7.985349714756653,7.721024866452177,8.167516110804861,0.11215612310207912
18,5,3,0.22,uniform,7.95123959574388,7.8163491958859375,8.079843600623189,0.07114922979628117
18,5,3,0.23,uniform,7.9086350254019635,7.7609067613105,8.05561004306837,0.09964100880934769
18,5,3,0.24000000000000002,uniform,7.852429308646222,7.684307452323584,8.038066356672566,0.1199379322322438
18,5,3,0.25,uniform,7.8932352595464765,7.77955691754942,8.113392319387165,0.09909357122485983
18,5,3,0.26,uniform,7.899954476514577,7.807850273618477,7.967353641304476,0.04965513935304165
18,5,3,0.27,uniform,7.821919253190508,7.679575644829519,7.9328366181479515,0.07962288411546119
18,5,3,0.28,uniform,7.87120157887442,7.743493309669354,8.053765924861045,0.08761765653997146
18,5,3,0.29000000000000004,uniform,7.753162718196968,7.569691220187884,7.940970785210022,0.11325486062702898
18,5,3,0.3,uniform,7.79605271951416,7.636747805482569,7.904049374001471,0.08959502456136095
18,5,3,0.31,uniform,7.77980727687392,7.514685200520911,7.917751556096419,0.11085296717763403
18,5,3,0.32,uniform,7.742960234965937,7.514781747293324,7.916893541742218,0.11752727400723445
18,5,3,0.33,uniform,7.712329360487276,7.533858993438628,7.973443074611381,0.13280640714425918
18,5,3,0.34,uniform,7.701590113238998,7.438972158792744,7.8275053389255405,0.11606606899333637
18,5,3,0.35000000000000003,uniform,7.737683331213937,7.530472469290673,7.9925301787368985,0.13386904174919761
18,5,3,0.36000000000000004,uniform,7.656472214155348,7.440115179397272,7.863416287753006,0.11978586640613816
18,5,3,0.37,uniform,7.728892891012579,7.546780406939474,7.87525186803967,0.10984901426396722
18,5,3,0.38,uniform,7.66001982776199,7.3972596949976595,7.898508419969533,0.14063807244221865
18,5,3,0.39,uniform,7.663394172721681,7.4661407585310355,7.824750755506401,0.12630757054491462
18,5,3,0.4,uniform,7.617689609825227,7.415845639222875,7.764811275452784,0.11317667299151735
18,5,3,0.41000000000000003,uniform,7.601627974579605,7.381981857134878,7.841726892732101,0.1414551343824597
18,5,3,0.42000000000000004,uniform,7.601297705520023,7.47397380632351,7.7360033146260845,0.07278936613486672
18,5,3,0.43,uniform,7.583127353105733,7.4218912998932405,7.807302161801012,0.11749594465217932
18,5,3,0.44,uniform,7.396786016942238,7.111663859141874,7.625660942151169,0.1524449518555196
18,5,3,0.45,uniform,7.511098107201835,7.31713166567839,7.690619315487647,0.13845582035597517
18,5,3,0.46,uniform,7.555006393305637,7.450478884601239,7.691402698381825,0.0836837803668884
18,5,3,0.47000000000000003,uniform,7.495323556612116,7.22183427315299,7.676684018474345,0.1508801874682686
18,5,3,0.48000000000000004,uniform,7.49443332299564,7.194066684391971,7.728671018255043,0.16392489969321503
18,5,3,0.49,uniform,7.447241989556299,7.114936741642491,7.667509170235691,0.15592074405052164
18,5,3,0.0,nearst-neighbour,9.814814814814815,9.814814814814815,9.814814814814815,0.0
18,5,3,0.01,nearst-neighbour,9.617643974949681,9.580898573084399,9.649654185362968,0.023962199365668808
18,5,3,0.02,nearst-neighbour,9.453567198332943,9.372366027796309,9.49692570493637,0.0381246493365775
18,5,3,0.03,nearst-neighbour,9.28769616156637,9.152051014522247,9.390590417934936,0.09577097288343363
18,5,3,0.04,nearst-neighbour,9.175746545641108,8.9126711269635,9.266986989605025,0.09954238836453218
18,5,3,0.05,nearst-neighbour,9.035180240863344,8.797079447007773,9.185028263094447,0.12808508972932847
18,5,3,0.060000000000000005,nearst-neighbour,8.897700589931869,8.650669419571129,9.083697007884265,0.1335849108829413
18,5,3,0.06999999999999999,nearst-neighbour,8.785095119194578,8.600429789243604,8.953382278198307,0.130575535090027
18,5,3,0.08,nearst-neighbour,8.64422151646617,8.454454788203936,8.843403615503155,0.11663605928964021
18,5,3,0.09,nearst-neighbour,8.49192086318013,8.33648557698364,8.749573711060515,0.12160948563164126
18,5,3,0.09999999999999999,nearst-neighbour,8.344428024140424,7.766804771129118,8.637578993198876,0.258477657864753
18,5,3,0.11,nearst-neighbour,8.322931095932036,8.13138752355162,8.56219455462024,0.12798468299599744
18,5,3,0.12,nearst-neighbour,8.094040216250434,7.482416079801981,8.455084660640349,0.29963696494601066
