V,D,traffic_pattern,Lremote_MAX_ECMP_ASP,Llocal_MAX_ECMP_ASP,Phi_ECMP_ASP[Gbps],Lremote_NEXU_IT,Phi_NEXU[Gbps],method1_times[s],method1_peak_RAMs[MB],method1_results[Gbps],method2_time[s],method2_attempts,method2_peak_RAM[MB]
36,7,shift_half,10.0,2.25,324.0,4.359375,743.2258064516129,"[0.5750994682312012, 0.8482046127319336]","[0.471136, 0.837736]","[324.0, 360.0]",0.6172623634338379,601,0.061812
36,7,diagonal_1,10.0,2.362204724409449,340.1574803149606,4.133858267716536,822.8571428571427,"[0.5728194713592529, 0.8483734130859375]","[0.471136, 0.74624]","[340.1574803149607, 359.99999999999994]",0.6149234771728516,601,0.151044
36,7,diagonal_quater,10.0,1.9836272040302265,285.64231738035267,3.4713476070528966,822.8571428571429,"[0.5755574703216553, 0.8472824096679688]","[0.471136, 0.746688]","[285.6423173803526, 360.00000000000006]",0.6822066307067871,600,0.137808
36,7,diagonal_half,10.0,2.25,324.0,4.21875,768.0,"[0.5785996913909912, 0.9526727199554443]","[0.471136, 0.842952]","[324.0, 360.0]",0.7190909385681152,600,0.063992
49,8,uniform,9.999999999999996,6.6349506792387505,1300.4503331307951,7.392015564433937,1759.2635212888383,"[1.5734386444091797, 2.372521162033081]","[0.966016, 1.476104]","[1300.4503331307944, 1137.4999999999998]",1.3654003143310547,886,0.361976
49,8,shift_1,10.000000000000002,1.2000000000000002,235.20000000000002,1.9500000000000006,1206.153846153846,"[1.5277557373046875, 2.3597493171691895]","[0.966016, 1.513404]","[235.20000000000002, 245.0]",0.9303369522094727,610,0.24856
49,8,shift_quater,10.0,1.9672131147540983,385.5737704918033,3.319672131147541,1161.4814814814815,"[1.5497124195098877, 2.3572895526885986]","[0.971456, 1.477096]","[385.5737704918033, 392.0]",0.9290525913238525,604,0.090628
49,8,shift_half,9.999999999999998,2.3809523809523805,466.6666666666667,3.5714285714285707,1306.6666666666667,"[1.522026538848877, 2.3579492568969727]","[0.966016, 1.479248]","[466.6666666666667, 490.00000000000006]",1.4932489395141602,619,0.088552
49,8,diagonal_1,10.0,2.0,392.0,3.125,1254.4,"[1.5336382389068604, 2.36354923248291]","[0.971456, 1.479904]","[392.0, 490.0]",0.8631026744842529,601,0.08394
49,8,diagonal_quater,10.0,2.962962962962963,580.7407407407406,4.537037037037037,1279.9999999999998,"[1.5425798892974854, 2.3775272369384766]","[0.966016, 1.47404]","[580.7407407407405, 490.0]",0.7262065410614014,423,0.087252
49,8,diagonal_half,9.999999999999998,2.3809523809523805,466.6666666666667,3.497023809523809,1334.4680851063831,"[1.5514955520629883, 2.368330955505371]","[0.96912, 1.4804]","[466.6666666666667, 490.00000000000006]",1.0374152660369873,638,0.110468
64,9,uniform,10.000000000000007,6.095479990222192,1950.5535968711001,9.225623613727752,2114.2783171521028,"[3.620319366455078, 5.7709596157073975]","[1.81452, 2.433912]","[1950.5535968710985, 1317.1612903225796]",1.7582919597625732,972,0.265815
64,9,shift_1,10.0,1.0,320.0,1.875,1706.6666666666667,"[3.697450876235962, 5.704454183578491]","[1.821496, 2.490524]","[320.0, 320.0]",1.1275761127471924,613,0.152692
64,9,shift_quater,9.999999999999998,1.268292682926829,405.8536585365855,2.3780487804878048,1706.666666666667,"[3.6899139881134033, 5.668970346450806]","[1.821496, 2.502376]","[405.8536585365854, 640.0000000000001]",1.1466526985168457,644,0.13878
64,9,shift_half,9.999999999999998,0.923076923076923,295.3846153846155,1.658653846153846,1780.8695652173917,"[3.6390812397003174, 5.704663991928101]","[1.821496, 2.602848]","[295.3846153846155, 320.00000000000006]",1.102433443069458,611,0.15804
64,9,diagonal_1,10.0,1.9310344827586206,617.9310344827585,3.4698275862068964,1780.869565217391,"[3.6797420978546143, 5.711887359619141]","[1.821568, 2.438032]","[617.9310344827585, 639.9999999999999]",1.355381965637207,632,0.135948
64,9,diagonal_quater,9.999999999999998,1.857142857142857,594.2857142857144,3.1919642857142856,1861.818181818182,"[3.678098440170288, 5.702270269393921]","[1.8182, 2.44282]","[594.2857142857143, 640.0000000000001]",1.2780108451843262,660,0.141304
64,9,diagonal_half,9.999999999999998,0.923076923076923,295.3846153846155,1.7307692307692306,1706.666666666667,"[3.6157965660095215, 5.710359334945679]","[1.81452, 2.60864]","[295.3846153846155, 320.00000000000006]",1.0769331455230713,611,0.140908
81,10,uniform,10.0,6.5265677198247305,2643.259926529016,9.920100223898203,2664.5496183206105,"[7.9051830768585205, 12.969143867492676]","[2.995504, 3.88676]","[2643.259926529016, 1596.2926829268283]",2.2156472206115723,901,0.285756
81,10,shift_1,10.0,1.0,405.0,1.640625,2468.5714285714284,"[7.722441673278809, 12.75821304321289]","[2.998856, 4.232484]","[405.0, 405.0]",1.681713342666626,660,0.203412
81,10,shift_quater,10.000000000000004,1.0896898575020957,441.3243922883487,1.7026404023470245,2592.0000000000005,"[7.912592887878418, 12.752424716949463]","[2.999656, 3.895668]","[441.3243922883488, 450.00000000000006]",1.714778184890747,671,0.181456
81,10,shift_half,10.0,1.25,506.25,2.03125,2492.3076923076924,"[7.74924373626709, 12.763377904891968]","[2.998856, 3.8951]","[506.25, 506.25]",1.5645051002502441,603,0.178068
81,10,diagonal_1,10.0,1.894736842105263,767.3684210526314,2.9605263157894735,2591.9999999999995,"[7.845448732376099, 12.790445804595947]","[2.999592, 3.938336]","[767.3684210526314, 809.9999999999999]",1.7397050857543945,627,0.191728
81,10,diagonal_quater,10.000000000000004,1.4682813578465208,594.6539499278408,2.2024220367697813,2700.0000000000005,"[7.781717777252197, 12.866111516952515]","[2.998856, 3.8868]","[594.6539499278409, 810.0000000000002]",1.8713643550872803,690,0.17532
81,10,diagonal_half,10.0,1.3333333333333335,540.0000000000001,2.1875,2468.571428571429,"[7.755832195281982, 12.802263259887695]","[2.998856, 3.903928]","[540.0000000000001, 540.0000000000001]",1.8124110698699951,665,0.198192
100,11,uniform,10.00000000000001,6.021784562127709,3613.070737276622,11.79035760729619,3064.4284572342067,"[15.827434778213501, 26.21830701828003]","[5.249536, 6.118768]","[3613.070737276625, 2079.86111111111]",3.205418348312378,987,0.333836
100,11,shift_1,10.000000000000002,0.8333333333333334,499.9999999999999,1.5625000000000004,3199.999999999999,"[15.693780660629272, 25.995922565460205]","[5.248808, 6.703712]","[499.9999999999999, 499.9999999999999]",2.031055212020874,656,0.263888
100,11,shift_quater,10.000000000000002,0.8333333333333334,499.9999999999999,1.5625000000000004,3199.999999999999,"[16.017508029937744, 26.12492561340332]","[5.249536, 6.757192]","[499.9999999999999, 499.9999999999999]",2.0503015518188477,661,0.270904
100,11,shift_half,10.0,1.25,750.0,2.34375,3200.0,"[15.916765451431274, 25.898356914520264]","[5.248808, 6.798576]","[750.0, 1000.0]",2.1834146976470947,699,0.275656
100,11,diagonal_1,10.000000000000002,1.6666666666666667,999.9999999999998,2.968750000000001,3368.421052631578,"[15.863964319229126, 26.061636447906494]","[5.249536, 6.13706]","[999.9999999999998, 999.9999999999998]",2.2771472930908203,626,0.221824
100,11,diagonal_quater,9.999999999999998,1.527777777777778,916.6666666666667,2.792968749999999,3282.0512820512827,"[15.868871212005615, 26.03471279144287]","[5.249536, 6.142704]","[916.6666666666666, 1000.0]",2.206132650375366,632,0.234236
100,11,diagonal_half,10.0,1.25,750.0,2.34375,3200.0,"[15.843466997146606, 26.03378415107727]","[5.248808, 6.806704]","[750.0, 1000.0]",2.0091004371643066,645,0.26586
