V,D,traffic_pattern,Lremote_MAX_ECMP_ASP,Llocal_MAX_ECMP_ASP,Phi_ECMP_ASP[Gbps],Lremote_NEXU_IT,Phi_NEXU[Gbps],method1_times[s],method1_peak_RAMs[MB],method1_results[Gbps],method2_time[s],method2_attempts,method2_peak_RAM[MB]
25,6,shift_half,10.000000000000002,2.4137931034482762,181.03448275862067,4.148706896551724,436.3636363636364,"[0.18499541282653809, 0.2541522979736328, 0.25843238830566406]","[0.219656, 0.13688, 0.379488]","[181.03448275862067, 187.49999999999997, 132.35294117647058]",0.367095947265625,601,0.09504
25,6,diagonal_1,10.0,3.3333333333333335,250.0,4.921875,507.93650793650795,"[0.18727970123291016, 0.25430870056152344, 0.2634620666503906]","[0.219656, 0.137328, 0.413808]","[250.0, 250.0, 166.66666666666666]",0.5230662822723389,604,0.047632
25,6,diagonal_quater,10.0,3.3333333333333335,250.0,5.15625,484.8484848484849,"[0.18836545944213867, 0.25260305404663086, 0.2628772258758545]","[0.219656, 0.13672, 0.413704]","[250.0, 250.0, 222.22222222222223]",0.4550044536590576,600,0.045884
25,6,diagonal_half,10.0,2.5225225225225225,189.1891891891892,4.079391891891891,463.76811594202906,"[0.18902993202209473, 0.2533578872680664, 0.27976465225219727]","[0.219464, 0.137144, 0.392284]","[189.1891891891892, 166.66666666666669, 153.84615384615384]",0.4068911075592041,602,0.052848
36,7,uniform,10.000000000000004,5.712021303575957,822.5310677149375,7.609371037281255,1080.9448818897642,"[0.5739870071411133, 0.839561939239502, 0.8348193168640137]","[0.471136, 0.26732, 0.747528]","[822.5310677149381, 715.0000000000005, 495.00000000000045]",1.9648208618164062,928,0.246364
36,7,shift_1,10.0,1.25,180.0,2.5,720.0,"[0.5948483943939209, 0.8501112461090088, 0.8759148120880127]","[0.473416, 0.279064, 0.874244]","[180.0, 180.0, 180.0]",0.743915319442749,600,0.062636
36,7,shift_quater,9.999999999999998,1.4999999999999998,216.0,2.9999999999999996,720.0,"[0.5828466415405273, 0.8337452411651611, 0.8689713478088379]","[0.471136, 0.272024, 0.878272]","[216.0, 360.0, 144.0]",0.6396377086639404,602,0.056528
36,7,shift_half,10.0,2.25,324.0,4.5,720.0,"[0.5818710327148438, 0.8461346626281738, 0.8668341636657715]","[0.471136, 0.298248, 0.88792]","[324.0, 360.0, 180.0]",0.6563720703125,574,0.062236
36,7,diagonal_1,10.0,2.362204724409449,340.1574803149606,4.133858267716536,822.8571428571427,"[0.5802929401397705, 0.8368818759918213, 0.8547775745391846]","[0.471136, 0.26828, 0.829968]","[340.1574803149607, 359.99999999999994, 233.5135135135135]",0.6132967472076416,605,0.061224
36,7,diagonal_quater,10.0,1.9836272040302265,285.64231738035267,3.6573126574307304,781.0169491525423,"[0.5788025856018066, 0.835057258605957, 0.8994629383087158]","[0.471136, 0.267896, 0.847896]","[285.6423173803526, 360.00000000000006, 200.93023255813952]",0.584306001663208,602,0.084668
36,7,diagonal_half,10.0,2.25,324.0,4.640625,698.1818181818181,"[0.574913740158081, 0.8437290191650391, 0.8613157272338867]","[0.471136, 0.298248, 0.88792]","[324.0, 360.0, 180.0]",0.5369584560394287,604,0.040432
49,8,uniform,9.999999999999996,6.6349506792387505,1300.4503331307951,8.208624878801784,1584.2487046632127,"[1.5430409908294678, 2.3268685340881348, 2.3634796142578125]","[0.966016, 0.532784, 1.477148]","[1300.4503331307944, 1137.4999999999998, 723.863636363636]",1.6353116035461426,1180,0.421483
49,8,shift_1,10.000000000000002,1.2000000000000002,235.20000000000002,2.1000000000000005,1120.0,"[1.539172887802124, 2.3547892570495605, 2.428448438644409]","[0.971456, 0.554928, 1.861008]","[235.20000000000002, 245.0, 245.0]",0.8679637908935547,600,0.106252
49,8,shift_quater,10.0,1.9672131147540983,385.5737704918033,3.319672131147541,1161.4814814814815,"[1.5462868213653564, 2.308701992034912, 2.394873857498169]","[0.966016, 0.533504, 1.635916]","[385.5737704918033, 392.0, 230.58823529411765]",0.9611330032348633,615,0.106188
49,8,shift_half,9.999999999999998,2.3809523809523805,466.6666666666667,3.645833333333333,1280.0,"[1.5584018230438232, 2.32987904548645, 2.383293628692627]","[0.971456, 0.535984, 1.694024]","[466.6666666666667, 490.00000000000006, 345.88235294117646]",0.7969191074371338,621,0.087428
49,8,diagonal_1,10.0,2.0,392.0,3.0,1306.6666666666667,"[1.5363490581512451, 2.318265676498413, 2.3758842945098877]","[0.966016, 0.535232, 1.704424]","[392.0, 490.0, 392.0]",1.0867791175842285,606,0.091744
49,8,diagonal_quater,10.0,2.962962962962963,580.7407407407406,4.861111111111111,1194.6666666666667,"[1.571885347366333, 2.336245536804199, 2.3635754585266113]","[0.971528, 0.533232, 1.504412]","[580.7407407407405, 490.0, 280.0]",0.7876002788543701,613,0.252396
49,8,diagonal_half,9.999999999999998,2.3809523809523805,466.6666666666667,3.6458333333333326,1280.0,"[1.5458347797393799, 2.309561252593994, 2.380946636199951]","[0.966016, 0.5356, 1.693256]","[466.6666666666667, 490.00000000000006, 345.88235294117646]",1.072230577468872,640,0.089888
64,9,uniform,10.000000000000007,6.095479990222192,1950.5535968711001,10.539304646103226,1850.7422096317273,"[3.688138484954834, 5.623804330825806, 5.636689186096191]","[1.821496, 0.867296, 2.43724]","[1950.5535968710985, 1317.1612903225796, 917.5730337078643]",2.5593085289001465,1329,0.33126
64,9,shift_1,10.0,1.0,320.0,1.875,1706.6666666666667,"[3.7048425674438477, 5.616680383682251, 5.82038688659668]","[1.821496, 0.898968, 3.263976]","[320.0, 320.0, 320.0]",1.2232489585876465,652,0.158784
64,9,shift_quater,9.999999999999998,1.268292682926829,405.8536585365855,2.4771341463414633,1638.4000000000003,"[3.7065465450286865, 5.666791677474976, 5.832464933395386]","[1.821496, 0.906784, 3.249264]","[405.8536585365854, 640.0000000000001, 320.00000000000006]",1.1408050060272217,624,0.121432
64,9,shift_half,9.999999999999998,0.923076923076923,295.3846153846155,1.7307692307692304,1706.6666666666672,"[3.6468899250030518, 5.611504554748535, 5.735151052474976]","[1.821496, 0.961712, 3.218872]","[295.3846153846155, 320.00000000000006, 320.00000000000006]",1.1173791885375977,620,0.166796
64,9,diagonal_1,10.0,1.9310344827586206,617.9310344827585,3.6206896551724137,1706.6666666666665,"[3.6414098739624023, 5.612279891967773, 5.7148120403289795]","[1.821496, 0.869408, 2.90154]","[617.9310344827585, 639.9999999999999, 426.66666666666663]",1.4768929481506348,697,0.155408
64,9,diagonal_quater,9.999999999999998,1.857142857142857,594.2857142857144,3.337053571428571,1780.8695652173915,"[3.6861681938171387, 5.6206793785095215, 5.707541227340698]","[1.821496, 0.87264, 2.969688]","[594.2857142857143, 640.0000000000001, 426.66666666666674]",1.5361182689666748,727,0.157336
64,9,diagonal_half,9.999999999999998,0.923076923076923,295.3846153846155,1.7307692307692308,1706.6666666666667,"[3.644331932067871, 5.662832021713257, 5.796597957611084]","[1.821568, 0.961712, 3.218872]","[295.3846153846155, 320.00000000000006, 320.00000000000006]",1.2901298999786377,611,0.1071
81,10,uniform,10.0,6.5265677198247305,2643.259926529016,12.217120886429331,2163.5702479338856,"[7.735013961791992, 12.628784894943237, 12.678135395050049]","[2.998856, 1.34692, 3.886608]","[2643.259926529016, 1596.2926829268283, 1363.4999999999984]",3.4471352100372314,1339,0.374652
81,10,shift_1,10.0,1.0,405.0,1.640625,2468.5714285714284,"[7.905723333358765, 12.694538354873657, 12.79364800453186]","[2.995504, 1.536664, 5.3644]","[405.0, 405.0, 405.0]",1.6099631786346436,666,0.220288
81,10,shift_quater,10.000000000000004,1.0896898575020957,441.3243922883487,1.7707460184409054,2492.307692307693,"[7.748025894165039, 12.729116678237915, 12.791714668273926]","[2.998856, 1.356904, 4.433764]","[441.3243922883488, 450.00000000000006, 405.00000000000006]",1.780693769454956,658,0.198692
81,10,shift_half,10.0,1.25,506.25,2.109375,2400.0,"[7.764369964599609, 12.623000144958496, 12.76353406906128]","[2.998856, 1.352, 4.383448]","[506.25, 506.25, 506.25]",1.9286658763885498,676,0.182608
81,10,diagonal_1,10.0,1.894736842105263,767.3684210526314,3.108552631578947,2468.5714285714284,"[7.787945508956909, 12.651259899139404, 12.769133567810059]","[2.999656, 1.376296, 4.552224]","[767.3684210526314, 809.9999999999999, 647.9999999999999]",2.007396936416626,667,0.181448
81,10,diagonal_quater,10.000000000000004,1.4682813578465208,594.6539499278408,2.202422036769782,2699.999999999999,"[7.743427515029907, 12.60709524154663, 12.858830451965332]","[2.998856, 1.346992, 4.051144]","[594.6539499278409, 810.0000000000002, 476.47058823529426]",2.126950263977051,680,0.18022
81,10,diagonal_half,10.0,1.3333333333333335,540.0000000000001,2.2916666666666665,2356.363636363637,"[7.806925296783447, 12.691766262054443, 12.831616878509521]","[2.998928, 1.353128, 4.462256]","[540.0000000000001, 540.0000000000001, 540.0000000000001]",2.0124762058258057,707,0.192324
100,11,uniform,10.00000000000001,6.021784562127709,3613.070737276622,13.956164304463782,2588.8708806050745,"[15.639021635055542, 26.04402732849121, 25.888018131256104]","[5.248808, 2.248632, 6.12314]","[3613.070737276625, 2079.86111111111, 1559.8958333333342]",4.354023218154907,1273,0.984452
100,11,shift_1,10.000000000000002,0.8333333333333334,499.9999999999999,1.5625000000000004,3199.999999999999,"[15.87963080406189, 26.04389262199402, 26.40690517425537]","[5.249536, 2.3976, 9.864644]","[499.9999999999999, 499.9999999999999, 499.9999999999999]",2.447533369064331,718,0.29562
100,11,shift_quater,10.000000000000002,0.8333333333333334,499.9999999999999,1.5625000000000004,3199.999999999999,"[15.828021049499512, 25.956661462783813, 26.6322762966156]","[5.249536, 2.434256, 9.856948]","[499.9999999999999, 499.9999999999999, 499.9999999999999]",2.652986526489258,752,0.292604
100,11,shift_half,10.0,1.25,750.0,2.4609375,3047.6190476190477,"[15.803341627120972, 25.88555359840393, 26.97041964530945]","[5.249368, 2.456448, 10.017056]","[750.0, 1000.0, 480.0]",2.204860210418701,673,0.265428
100,11,diagonal_1,10.000000000000002,1.6666666666666667,999.9999999999998,3.125000000000001,3199.999999999999,"[15.831532955169678, 25.969197273254395, 26.27041721343994]","[5.249472, 2.253832, 7.559864]","[999.9999999999998, 999.9999999999998, 571.4285714285713]",2.8148269653320312,733,0.25608
100,11,diagonal_quater,9.999999999999998,1.527777777777778,916.6666666666667,2.8645833333333335,3199.9999999999995,"[15.78000783920288, 25.86614418029785, 26.232195138931274]","[5.248808, 2.256832, 7.653536]","[916.6666666666666, 1000.0, 888.8888888888888]",2.856107711791992,755,0.283772
100,11,diagonal_half,10.0,1.25,750.0,2.4609375,3047.6190476190477,"[15.75014877319336, 25.863556623458862, 26.725390434265137]","[5.249536, 2.456448, 10.025688]","[750.0, 1000.0, 480.0]",2.1318793296813965,651,0.284024
