V,D,traffic_pattern,Lremote_MAX_ECMP_ASP,Llocal_MAX_ECMP_ASP,Phi_ECMP_ASP[Gbps],Lremote_NEXU_OPT,Phi_NEXU[Gbps],init_time[s],solving_time[s],peak_RAM[MB]
50,7,uniform,10.0,9.567307692307693,1913.4615384615383,10.000000000000005,1913.4615384615372,66.6714084148407,8.494216203689575,294.052145
50,7,shift_1,10.0,1.25,250.0,2.1087680355160923,1185.5263157894742,64.10334014892578,19.666635751724243,295.726034
50,7,shift_quater,10.0,1.6666666666666667,333.33333333333337,2.4759969851360415,1346.259043667691,64.39608216285706,91.43811869621277,295.793463
50,7,shift_half,10.0,2.5,500.0,4.285714285714285,1166.666666666667,64.2425467967987,5.247870206832886,295.793512
50,7,diagonal_1,10.0,2.5,490.0,3.5048635080012573,1398.057296329453,63.9149067401886,62.62701606750488,295.793754
50,7,diagonal_quater,10.0,2.0,300.0,2.2294647820562408,1345.6144381133004,63.801379919052124,190.68879055976868,295.793791
