V,D,traffic_pattern,Lremote_MAX_ECMP_APST4,Llocal_MAX_ECM_APST4,Phi_ECMP_APST4[Gbps],Lremote_NEXU_MP_APST4,Phi_NEXU[Gbps],init_time[s],solving_time[s],peak_RAM[MB]
50,7,uniform,20.47817047817066,9.567307692307693,934.390862944154,10.000000000000002,1913.4615384615379,13.10318398475647,1.778684377670288,42.802027
50,7,shift_1,3.2432432432432514,1.25,770.8333333333314,2.108768035516094,1185.5263157894733,13.608678817749023,1.3406071662902832,62.758791
50,7,shift_quater,4.324324324324329,1.6666666666666667,770.8333333333326,2.476051816728585,1346.2292310737696,13.814160108566284,1.5197503566741943,62.849899
50,7,shift_half,6.2162162162162655,2.5,804.3478260869501,4.285714285714304,1166.6666666666615,13.225818872451782,0.9811856746673584,62.850181
50,7,diagonal_1,6.351351351351358,2.5,771.4893617021269,3.5048635080012573,1398.057296329453,13.662641286849976,1.1611220836639404,62.850996
50,7,diagonal_quater,4.594594594594594,2.0,652.9411764705883,2.2294832522575914,1345.6032903419111,13.476397275924683,1.21547269821167,62.851675
