V,D,traffic_pattern,Lremote_MAX_ECMP_ASP,Llocal_MAX_ECMP_ASP,Phi_ECMP_ASP[Gbps],Lremote_NEXU_MP_ASP,Phi_NEXU[Gbps],init_time[s],solving_time[s],peak_RAM[MB]
50,7,uniform,10.0,9.567307692307693,1913.4615384615383,10.000000000000002,1913.4615384615379,0.10181379318237305,0.012871980667114258,0.891187
50,7,shift_1,10.0,1.25,250.0,10.0,250.0,0.10087466239929199,0.013840913772583008,2.556546
50,7,shift_quater,10.0,1.6666666666666667,333.33333333333337,10.0,333.33333333333337,0.0738835334777832,0.011901617050170898,2.635483
50,7,shift_half,10.0,2.5,500.0,10.0,500.0,0.09256243705749512,0.012186527252197266,2.701671
50,7,diagonal_1,10.0,2.5,490.0,10.0,490.0,0.09699153900146484,0.012389659881591797,2.701671
50,7,diagonal_quater,10.0,2.0,300.0,10.0,300.0,0.09100937843322754,0.011448144912719727,2.766487
