V,D,EPR,perturbation_ratio,traffic,Phi_per_EP,min,max,std
18,5,3,0.0,uniform,8.412698412698411,8.412698412698411,8.412698412698411,0.0
18,5,3,0.01,uniform,8.388482162705792,8.38272883727652,8.39279427539821,0.0030013088528723746
18,5,3,0.02,uniform,8.3670239911791,8.35458476246612,8.377270827783793,0.007445576786209287
18,5,3,0.03,uniform,8.341311989970043,8.304870634669259,8.362191487130538,0.014146167939845565
18,5,3,0.04,uniform,8.326484415457555,8.291551033673457,8.35004213617478,0.015501244207169921
18,5,3,0.05,uniform,8.288077067173566,8.252073406985296,8.32031767805544,0.019613913272106258
18,5,3,0.060000000000000005,uniform,8.28177236879452,8.234986276153121,8.313794824798496,0.02478651689631331
18,5,3,0.06999999999999999,uniform,8.233204069000944,8.185632081055944,8.275512785484715,0.026659079133633797
18,5,3,0.08,uniform,8.206948149942836,8.17338240652386,8.24243492939021,0.02183806636371945
18,5,3,0.09,uniform,8.192359178079547,8.12403200531239,8.293519870449371,0.04581983784013969
18,5,3,0.09999999999999999,uniform,8.170548536546868,8.087905764257728,8.214631751405259,0.032837728259192595
18,5,3,0.11,uniform,8.167471908460179,8.085089724831388,8.23476689322588,0.049194453533419634
18,5,3,0.12,uniform,8.141605764433766,8.042003961212409,8.221016852578758,0.04683367799773927
18,5,3,0.13,uniform,8.110809579906713,7.967056716547459,8.17309503598788,0.06927131180167913
18,5,3,0.14,uniform,8.071513106766629,7.903909372203857,8.158911520240098,0.07769265955794902
18,5,3,0.15000000000000002,uniform,8.069210384668338,8.006735866449239,8.118047397213134,0.04061960239736346
18,5,3,0.16,uniform,8.073160146803655,7.95071767046454,8.129764389824746,0.050094279443167654
18,5,3,0.17,uniform,8.018373289372036,7.8312196160021506,8.121756733077424,0.08577253143140377
18,5,3,0.18000000000000002,uniform,8.02922966620817,7.788012566319647,8.174384563493925,0.11147544304295867
18,5,3,0.19,uniform,8.014926115289715,7.882325192324081,8.095684796573925,0.055919617960861985
18,5,3,0.2,uniform,7.979524751698369,7.910835974792183,8.052226280773313,0.03879831660228379
18,5,3,0.21000000000000002,uniform,7.925737069339722,7.684215461909275,8.077995788731153,0.10583486500639323
18,5,3,0.22,uniform,7.948954703332957,7.866046345740136,8.058556864743812,0.06271148914612387
18,5,3,0.23,uniform,7.87428839249949,7.722105114579476,8.008797106615923,0.076434766010849
18,5,3,0.24000000000000002,uniform,7.903201552423935,7.81039127520364,8.032326189815162,0.05733978490142231
18,5,3,0.25,uniform,7.843636743344317,7.647565692583372,7.929818569747688,0.09159768973784774
18,5,3,0.26,uniform,7.863423461190907,7.704449393238474,7.958816178964757,0.07805951166307594
18,5,3,0.27,uniform,7.864112640229356,7.738485259057778,8.00426866265599,0.09597302607921789
18,5,3,0.28,uniform,7.795717534581168,7.5062932503684054,7.959579737493501,0.13518379625699248
18,5,3,0.29000000000000004,uniform,7.768012088322043,7.49922306798983,7.880722885813824,0.11843172535420093
18,5,3,0.3,uniform,7.730067868684003,7.573592695499957,7.8974170931668555,0.1013452398340849
18,5,3,0.31,uniform,7.728716745794211,7.45031269878214,7.9528911700197815,0.1549124470951585
18,5,3,0.32,uniform,7.734947720577152,7.507922138545636,7.8883938266164,0.11623063025666434
18,5,3,0.33,uniform,7.747845828776869,7.620235094590247,7.873163321279532,0.07270838509662247
18,5,3,0.34,uniform,7.663160181098162,7.491129961474294,7.818630613377356,0.0997536600047941
18,5,3,0.35000000000000003,uniform,7.63106089197224,7.449007921133373,7.734696738194994,0.08405743983574204
18,5,3,0.36000000000000004,uniform,7.648123021424247,7.442776191463287,7.804971078196103,0.1033033810917949
18,5,3,0.37,uniform,7.642239578289292,7.3834965654018445,7.814656280209541,0.14436589717832932
18,5,3,0.38,uniform,7.584128376972433,7.46765680905488,7.741710962208866,0.08698466293644766
18,5,3,0.39,uniform,7.5749262324897355,7.364077815584489,7.798978391313953,0.12024360722638709
18,5,3,0.4,uniform,7.589544840130725,7.451558852087616,7.709912896064657,0.08292738203996992
18,5,3,0.41000000000000003,uniform,7.568315695532806,7.380134419916255,7.789255669230736,0.12257903516354388
18,5,3,0.42000000000000004,uniform,7.448821600722466,7.175731489394093,7.652421458374566,0.14317531960109342
18,5,3,0.43,uniform,7.443121234618639,7.163942388121234,7.645582214540814,0.1435065685206056
18,5,3,0.44,uniform,7.526475180056186,7.207207286120489,7.684789180034455,0.13379420911434242
18,5,3,0.45,uniform,7.357410018422035,7.093731174752492,7.591885977663606,0.13372804089708934
18,5,3,0.46,uniform,7.501360213390664,7.248056730479537,7.642566737905098,0.10937460602906499
18,5,3,0.47000000000000003,uniform,7.426428037391038,7.12675841155894,7.636920174678739,0.1760323452741262
18,5,3,0.48000000000000004,uniform,7.358898397596981,7.036795384147865,7.548059547131202,0.13646477644864954
18,5,3,0.49,uniform,7.352143868342695,7.217704805058469,7.573966727449034,0.09280535604172599
18,5,3,0.0,nearst-neighbour,9.814814814814815,9.814814814814815,9.814814814814815,0.0
18,5,3,0.01,nearst-neighbour,9.782122541908397,9.762446856120926,9.788836456961624,0.007155229322648997
18,5,3,0.02,nearst-neighbour,9.748144290840857,9.735356576707844,9.764581285511065,0.008166257039940384
18,5,3,0.03,nearst-neighbour,9.718083503932778,9.68933722285269,9.73682638744482,0.013279066385367036
18,5,3,0.04,nearst-neighbour,9.685009287977827,9.633128449831881,9.71800782439906,0.020444938708282786
18,5,3,0.05,nearst-neighbour,9.669474766058087,9.627162038829212,9.701560115875004,0.023086763435042033
